"id","atlas_id","name","acronym","red","green","blue","st_order","st_level","ontology_id","hemisphere_id","sibling_order","created_at","updated_at","row_number"
112764280,"","intercalated amygdaloid nuclei","IA",230,167,35,2,11,112755220,3,2,"","","11681"
112764282,"","superficial stratum of AStr","AStrs",230,167,35,2,10,112755220,3,2,"","","11682"
112764284,"","anterior amygdaloid area, lateral part","AAL",230,167,35,0,11,112755220,3,0,"","","11683"
112764286,"","diagonal amygdala","ADg",230,167,35,2,8,112755220,3,2,"","","11684"
112764288,"","ventricular zone of ADg","ADgv",230,167,35,0,9,112755220,3,0,"","","11685"
112764290,"","mantle zone of ADg","ADgm",230,167,35,1,9,112755220,3,1,"","","11686"
112764292,"","periventricular stratum of ADg","ADgp",230,167,35,0,10,112755220,3,0,"","","11687"
112764294,"","intermediate stratum of ADg","ADgi",230,167,35,1,10,112755220,3,1,"","","11688"
112764296,"","superficial stratum of ADg","ADgs",230,167,35,2,10,112755220,3,2,"","","11689"
112764298,"","hypothalamic amygdala","AHy",230,167,35,3,8,112755220,3,3,"","","11690"
112764300,"","ventricular zone of AHy","AHyv",230,167,35,0,9,112755220,3,0,"","","11691"
112764302,"","mantle zone of AHy","AHym",230,167,35,1,9,112755220,3,1,"","","11692"
112764304,"","periventricular stratum of AHy","AHyp",230,167,35,0,10,112755220,3,0,"","","11693"
112764306,"","intermediate stratum of AHy","AHyi",230,167,35,1,10,112755220,3,1,"","","11694"
112764308,"","superficial stratum of AHy","AHys",230,167,35,2,10,112755220,3,2,"","","11695"
112764310,"","pallium","Pall",214,24,55,1,6,112755220,3,1,"","","11696"
112764312,"","ventral pallium","VPall",218,67,53,0,7,112755220,3,0,"","","11697"
112764314,"","olfactory bulb, principal part","OB",218,67,53,0,8,112755220,3,0,"","","11698"
112764316,"","ventricular zone of OB","OBv",218,67,53,0,9,112755220,3,0,"","","11699"
112764318,"","mantle zone of OB","OBm",218,67,53,1,9,112755220,3,1,"","","11700"
112764320,"","periventricular stratum of OB","OBp",218,67,53,0,10,112755220,3,0,"","","11701"
112764322,"","OB granular layer","OB-GrL",218,67,53,0,11,112755220,3,0,"","","11702"
112764324,"","OB inner plexiform layer","OB-IPlL",218,67,53,1,11,112755220,3,1,"","","11703"
112764326,"","intermediate stratum of OB","OBi",218,67,53,1,10,112755220,3,1,"","","11704"
112764328,"","OB mitral cell layer","OB-MtrL",218,67,53,0,11,112755220,3,0,"","","11705"
112764330,"","OB outer plexiform layer","OB-OPlL",218,67,53,1,11,112755220,3,1,"","","11706"
112764332,"","superficial stratum of OB","OBs",218,67,53,2,10,112755220,3,2,"","","11707"
112764334,"","OB glomerular layer","OB-GlomL",218,67,53,0,11,112755220,3,0,"","","11708"
112764336,"","OB olfactory fiber layer","OB-OFL",218,67,53,1,11,112755220,3,1,"","","11709"
112764338,"","anterior olfactory area, ventral part","AOV",218,67,53,1,8,112755220,3,1,"","","11710"
112764340,"","ventricular zone of AOV","AOVv",218,67,53,0,9,112755220,3,0,"","","11711"
112764342,"","mantle zone of AOV","AOVm",218,67,53,1,9,112755220,3,1,"","","11712"
112764344,"","periventricular stratum of AOV","AOVp",218,67,53,0,10,112755220,3,0,"","","11713"
112764346,"","intermediate stratum of AOV","AOVi",218,67,53,1,10,112755220,3,1,"","","11714"
112764348,"","superficial stratum of AOV","AOVs",218,67,53,2,10,112755220,3,2,"","","11715"
112764350,"","layer 1 of AOV cortex","AOV1",218,67,53,0,11,112755220,3,0,"","","11716"
112764352,"","layer 2 of AOV cortex","AOV2",218,67,53,1,11,112755220,3,1,"","","11717"
112764354,"","layer 3 of AOV cortex","AOV3",218,67,53,2,11,112755220,3,2,"","","11718"
112764356,"","navicular nucleus","Nv",218,67,53,3,11,112755220,3,3,"","","11719"
112764358,"","ventropallial prepiriform area","VPrP",218,67,53,2,8,112755220,3,2,"","","11720"
112764360,"","ventricular zone of VPrP","VPrPv",218,67,53,0,9,112755220,3,0,"","","11721"
112764362,"","mantle zone of VPrP","VPrPm",218,67,53,1,9,112755220,3,1,"","","11722"
112764364,"","periventricular stratum of VPrP","VPrPp",218,67,53,0,10,112755220,3,0,"","","11723"
112764366,"","intermediate stratum of VPrP","VPrPi",218,67,53,1,10,112755220,3,1,"","","11724"
112764368,"","bed nucleus of the external capsule","BEC",218,67,53,0,11,112755220,3,0,"","","11725"
112764370,"","ventral endopiriform nucleus","VEn",218,67,53,1,11,112755220,3,1,"","","11726"
112764372,"","intermediate endopiriform nucleus","IEn",218,67,53,2,11,112755220,3,2,"","","11727"
112764374,"","superficial stratum of VPrP","VPrPs",218,67,53,2,10,112755220,3,2,"","","11728"
112764376,"","layer 1 of VPrP cortex","VPrP1",218,67,53,0,11,112755220,3,0,"","","11729"
112764378,"","layer 2 of VPrP cortex","VPeP2",218,67,53,1,11,112755220,3,1,"","","11730"
112764380,"","layer 3 of VPrP cortex","VPrP3",218,67,53,2,11,112755220,3,2,"","","11731"
112764382,"","ventropallial amygdalopiriform area","VAP",218,67,53,3,8,112755220,3,3,"","","11732"
112764384,"","ventricular zone of the VAP","VAPv",218,67,53,0,9,112755220,3,0,"","","11733"
112764386,"","mantle zone of VAP","VAPm",218,67,53,1,9,112755220,3,1,"","","11734"
112764388,"","periventricular stratum of the VAP","VAPp",218,67,53,0,10,112755220,3,0,"","","11735"
112764390,"","lateral amygdaloid nucleus","La",218,67,53,0,11,112755220,3,0,"","","11736"
112764392,"","amygdalohippocampal area","AHi",218,67,53,1,11,112755220,3,1,"","","11737"
112764394,"","intermediate stratum of the VAP","VAPi",218,67,53,1,10,112755220,3,1,"","","11738"
112764396,"","amygdalopiriform area","APir",218,67,53,0,11,112755220,3,0,"","","11739"
112764398,"","basomedial amygdaloid nucleus, anterior part","BMA",218,67,53,1,11,112755220,3,1,"","","11740"
112764400,"","basomedial amygdaloid nucleus, posterior part","BMP",218,67,53,2,11,112755220,3,2,"","","11741"
112764402,"","basolateral amygdaloid nucleus, posterior part","BLP",218,67,53,3,11,112755220,3,3,"","","11742"
112764404,"","superficial stratum of the VAP","VAPs",218,67,53,2,10,112755220,3,2,"","","11743"
112764406,"","anterior cortical amygdaloid area","ACo",218,67,53,0,11,112755220,3,0,"","","11744"
112764408,"","posteromedial cortical amygdaloid area","PMCoA",218,67,53,1,11,112755220,3,1,"","","11745"
112764410,"","nucleus of the lateral olfactory tract","LOT",218,67,53,2,11,112755220,3,2,"","","11746"
112764412,"","layer 3 of LOT","LOT3",218,67,53,0,12,112755220,3,0,"","","11747"
112764414,"","layer 2 of LOT","LOT2",218,67,53,1,12,112755220,3,1,"","","11748"
112764416,"","layer 1 of LOT","LOT1",218,67,53,2,12,112755220,3,2,"","","11749"
112764418,"","nucleus of the accessory olfactory tract","NAOT",218,67,53,3,11,112755220,3,3,"","","11750"
112764420,"","lateral pallium","LPall",240,76,53,1,7,112755220,3,1,"","","11751"
112764422,"","accessory olfactory bulb","AOB",240,76,53,0,8,112755220,3,0,"","","11752"
112764424,"","ventricular zone of AOB","AOBv",240,76,53,0,9,112755220,3,0,"","","11753"
112764426,"","mantle zone of AOB","AOBm",240,76,53,1,9,112755220,3,1,"","","11754"
112764428,"","periventricular stratum of AOB","AOBp",240,76,53,0,10,112755220,3,0,"","","11755"
112764430,"","AOB, granular layer","AGrL",240,76,53,0,11,112755220,3,0,"","","11756"
112764432,"","AOB, internal plexiform layer","AIPlL",240,76,53,1,11,112755220,3,1,"","","11757"
112764434,"","intermediate stratum of AOB","AOBi",240,76,53,1,10,112755220,3,1,"","","11758"
112764436,"","AOB, mitral cell layer","AMtrL",240,76,53,0,11,112755220,3,0,"","","11759"
112764438,"","AOB, outer plexiform layer","AOPlL",240,76,53,1,11,112755220,3,1,"","","11760"
112764440,"","superficial stratum of AOB","AOBs",240,76,53,2,10,112755220,3,2,"","","11761"
112764442,"","AOB, glomerular layer","AGlomL",240,76,53,0,11,112755220,3,0,"","","11762"
112764444,"","AOB, fiber layer","AOFL",240,76,53,1,11,112755220,3,1,"","","11763"
112764446,"","anterior olfactory area, dorsal part","AOD",240,76,53,1,8,112755220,3,1,"","","11764"
112764448,"","ventricular zone of AOD","AODv",240,76,53,0,9,112755220,3,0,"","","11765"
112764450,"","mantle zone of AOD","AODm",240,76,53,1,9,112755220,3,1,"","","11766"
112764452,"","periventricular stratum of AOD","AODp",240,76,53,0,10,112755220,3,0,"","","11767"
112764454,"","intermediate stratum of AOD","AODi",240,76,53,1,10,112755220,3,1,"","","11768"
112764456,"","superficial stratum of AOD","AODs",240,76,53,2,10,112755220,3,2,"","","11769"
112764458,"","layer 1 of AOD cortex","AOD1",240,76,53,0,11,112755220,3,0,"","","11770"
112764460,"","layer 2 of AOD cortex","AOD2",240,76,53,1,11,112755220,3,1,"","","11771"
112764462,"","layer 3 of AOD cortex","AOD3",240,76,53,2,11,112755220,3,2,"","","11772"
112764464,"","lateropallial prepiriform area","LPrP",240,76,53,2,8,112755220,3,2,"","","11773"
112764466,"","ventricular zone of LPrP","LPrPv",240,76,53,0,9,112755220,3,0,"","","11774"
112764468,"","mantle zone of LPrP","LPrPm",240,76,53,1,9,112755220,3,1,"","","11775"
112764470,"","periventricular stratum of LPrP","LPrPp",240,76,53,0,10,112755220,3,0,"","","11776"
112764472,"","intermediate stratum of LPrP","LPrPi",240,76,53,1,10,112755220,3,1,"","","11777"
112764474,"","claustrum","Cl",240,76,53,0,11,112755220,3,0,"","","11778"
112764476,"","dorsal endopiriform nucleus","DEn",240,76,53,1,11,112755220,3,1,"","","11779"
112764478,"","superficial stratum of LPrP","LPrPs",240,76,53,2,10,112755220,3,2,"","","11780"
112764480,"","layer 1 of DPrP cortex","DPrP1",240,76,53,0,11,112755220,3,0,"","","11781"
112764482,"","layer 2 of DPrP cortex","DPrP2",240,76,53,1,11,112755220,3,1,"","","11782"
112764484,"","layer 3 of DPrP cortex","DPrP3",240,76,53,2,11,112755220,3,2,"","","11783"
112764486,"","lateropallial amygdalopiriform area","LAP",240,76,53,3,8,112755220,3,3,"","","11784"
112764488,"","ventricular zone of LAP","LAPv",240,76,53,0,9,112755220,3,0,"","","11785"
112764490,"","mantle zone of LAP","LAPm",240,76,53,1,9,112755220,3,1,"","","11786"
112764492,"","periventricular stratum of LAP","LAPp",240,76,53,0,10,112755220,3,0,"","","11787"
112764494,"","intermediate stratum of LAP","LAPi",240,76,53,1,10,112755220,3,1,"","","11788"
112764496,"","basolateral amygdaloid nucleus, anterior part","BLA",240,76,53,0,11,112755220,3,0,"","","11789"
112764498,"","superficial stratum of LAP","LAPs",240,76,53,2,10,112755220,3,2,"","","11790"
112764500,"","posterolateral cortical amygdaloid area","PLCoA",240,76,53,0,11,112755220,3,0,"","","11791"
112764502,"","dorsal pallium/isocortex","DPall",242,25,60,2,7,112755220,3,2,"","","11792"
112764504,"","frontal cortex","FCx",242,25,60,0,8,112755220,3,0,"","","11793"
112764506,"","ventricular zone of FCx","FCv",242,25,60,0,9,112755220,3,0,"","","11794"
112764508,"","mantle zone of FCx","FCm",242,25,60,1,9,112755220,3,1,"","","11795"
112764510,"","periventricular stratum of FCx (subventricular zone)","FCp",242,25,60,0,10,112755220,3,0,"","","11796"
112764512,"","subventricular zone of OFCx","OFsvz",242,25,60,0,11,112755220,3,0,"","","11797"
112764514,"","intermediate stratum of FCx (white matter/subplate)","FCi",242,25,60,1,10,112755220,3,1,"","","11798"
112764516,"","white matter of OFCx","OFwm",242,25,60,0,11,112755220,3,0,"","","11799"
112764518,"","superficial stratum of FCx (cortical plate/marginal zone)","FCs",242,25,60,2,10,112755220,3,2,"","","11800"
112764520,"","cortical plate of OFCx","OFcp",242,25,60,0,11,112755220,3,0,"","","11801"
112764522,"","layer 1 of OFcp","OF-1",242,25,60,0,12,112755220,3,0,"","","11802"
112764524,"","layer 2 of OFcp","OF-2",242,25,60,1,12,112755220,3,1,"","","11803"
112764526,"","layer 3 of OFcp","OF-3",242,25,60,2,12,112755220,3,2,"","","11804"
112764528,"","layer 4 of OFcp","OF-4",242,25,60,3,12,112755220,3,3,"","","11805"
112764530,"","layer 5 of OFcp","OF-5",242,25,60,4,12,112755220,3,4,"","","11806"
112764532,"","layer 6 of OFcp","OF-6",242,25,60,5,12,112755220,3,5,"","","11807"
112764534,"","sublayer 6a of OFcp","OF-6a",242,25,60,0,13,112755220,3,0,"","","11808"
112764536,"","sublayer 6b of OFcp","OF-6b",242,25,60,1,13,112755220,3,1,"","","11809"
112764538,"","parietal cortex","PCx",242,25,60,1,8,112755220,3,1,"","","11810"
112764540,"","ventricular zone of PCx","PCv",242,25,60,0,9,112755220,3,0,"","","11811"
112764542,"","mantle zone of PCx","PCm",242,25,60,1,9,112755220,3,1,"","","11812"
112764544,"","periventricular stratum of PCx (subventricular zone)","PCp",242,25,60,0,10,112755220,3,0,"","","11813"
112764546,"","subventricular zone of PCx","PCsvz",242,25,60,0,11,112755220,3,0,"","","11814"
112764548,"","intermediate stratum of PCx (white matter/subplate)","PCi",242,25,60,1,10,112755220,3,1,"","","11815"
112764550,"","white matter of PCx","PCwm",242,25,60,0,11,112755220,3,0,"","","11816"
112764552,"","superficial stratum of PCx (cortical plate/marginal zone)","PCs",242,25,60,2,10,112755220,3,2,"","","11817"
112764554,"","cortical plate of PCx","PCcp",242,25,60,0,11,112755220,3,0,"","","11818"
112764556,"","layer 1 of PCcp","PC-1",242,25,60,0,12,112755220,3,0,"","","11819"
112764558,"","layer 2 of PCcp","PC-2",242,25,60,1,12,112755220,3,1,"","","11820"
112764560,"","layer 3 of PCcp","PC-3",242,25,60,2,12,112755220,3,2,"","","11821"
112764562,"","layer 4 of PCcp","PC-4",242,25,60,3,12,112755220,3,3,"","","11822"
112764564,"","layer 5 of PCcp","PC-5",242,25,60,4,12,112755220,3,4,"","","11823"
112764566,"","layer 6 of PCcp","PC-6",242,25,60,5,12,112755220,3,5,"","","11824"
112764568,"","sublayer 6a of PCcp","PC-6a",242,25,60,0,13,112755220,3,0,"","","11825"
112764570,"","sublayer 6b of PCcp","PC-6b",242,25,60,1,13,112755220,3,1,"","","11826"
112764572,"","occipital cortex","OCx",242,25,60,2,8,112755220,3,2,"","","11827"
112764574,"","ventricular zone of OCx","OCv",242,25,60,0,9,112755220,3,0,"","","11828"
112764576,"","mantle zone of OCx","OCm",242,25,60,1,9,112755220,3,1,"","","11829"
112764578,"","periventricular stratum of OCx (subventricular zone)","OCp",242,25,60,0,10,112755220,3,0,"","","11830"
112764580,"","subventricular zone of OCx","OCsvz",242,25,60,0,11,112755220,3,0,"","","11831"
112764582,"","intermediate stratum of OCx (white matter/subplate)","OCi",242,25,60,1,10,112755220,3,1,"","","11832"
112764584,"","white matter of OCx","OCwm",242,25,60,0,11,112755220,3,0,"","","11833"
112764586,"","superficial stratum of OCx (cortical plate/marginal zone)","OCs",242,25,60,2,10,112755220,3,2,"","","11834"
112764588,"","cortical plate of OCx","OCcp",242,25,60,0,11,112755220,3,0,"","","11835"
112764590,"","layer 1 of OCcp","OC-1",242,25,60,0,12,112755220,3,0,"","","11836"
112764592,"","layer 2 of OCcp","OC-2",242,25,60,1,12,112755220,3,1,"","","11837"
112764594,"","layer 3 of OCcp","OC-3",242,25,60,2,12,112755220,3,2,"","","11838"
112764596,"","layer 4 of OCcp","OC-4",242,25,60,3,12,112755220,3,3,"","","11839"
112764598,"","layer 5 of OCcp","OC-5",242,25,60,4,12,112755220,3,4,"","","11840"
112764600,"","layer 6 of OCcp","OC-6",242,25,60,5,12,112755220,3,5,"","","11841"
112764602,"","sublayer 6a of OCcp","OC-6a",242,25,60,0,13,112755220,3,0,"","","11842"
112764604,"","sublayer 6b of OCcp","OC-6b",242,25,60,1,13,112755220,3,1,"","","11843"
112764606,"","temporal cortex","TCx",242,25,60,3,8,112755220,3,3,"","","11844"
112764608,"","ventricular zone of TCx","TCv",242,25,60,0,9,112755220,3,0,"","","11845"
112764610,"","mantle zone of TCx","TCm",242,25,60,1,9,112755220,3,1,"","","11846"
112764612,"","periventricular stratum of TCx (subventricular zone)","TCp",242,25,60,0,10,112755220,3,0,"","","11847"
112764614,"","subventricular zone of TCx","TCsvz",242,25,60,0,11,112755220,3,0,"","","11848"
112764616,"","intermediate stratum of TCx (white matter/subplate)","TCi",242,25,60,1,10,112755220,3,1,"","","11849"
112764618,"","white matter of TCx","TCwm",242,25,60,0,11,112755220,3,0,"","","11850"
112764620,"","superficial stratum of TCx (cortical plate/marginal zone)","TCs",242,25,60,2,10,112755220,3,2,"","","11851"
112764622,"","cortical plate of TCx","TCcp",242,25,60,0,11,112755220,3,0,"","","11852"
112764624,"","layer 1 of TCcp","TC-1",242,25,60,0,12,112755220,3,0,"","","11853"
112764626,"","layer 2 of TCcp","TC-2",242,25,60,1,12,112755220,3,1,"","","11854"
112764628,"","layer 3 of TCcp","TC-3",242,25,60,2,12,112755220,3,2,"","","11855"
112764630,"","layer 4 of TCcp","TC-4",242,25,60,3,12,112755220,3,3,"","","11856"
112764632,"","layer 5 of TCcp","TC-5",242,25,60,4,12,112755220,3,4,"","","11857"
112764634,"","layer 6 of TCcp","TC-6",242,25,60,5,12,112755220,3,5,"","","11858"
112764636,"","sublayer 6a of TCcp","TC-6a",242,25,60,0,13,112755220,3,0,"","","11859"
112764638,"","sublayer 6b of TCcp","TC-6b",242,25,60,1,13,112755220,3,1,"","","11860"
112764640,"","insular cortex","InsCx",242,25,60,4,8,112755220,3,4,"","","11861"
112764642,"","ventricular zone of InsCx","InsCv",242,25,60,0,9,112755220,3,0,"","","11862"
112764644,"","mantle zone of InsCx","InsCm",242,25,60,1,9,112755220,3,1,"","","11863"
112764646,"","periventricular stratum of InsCx (subventricular zone)","InsCp",242,25,60,0,10,112755220,3,0,"","","11864"
112764648,"","subventricular zone of InsCx","InsCsvz",242,25,60,0,11,112755220,3,0,"","","11865"
112764650,"","intermediate stratum of InsCx (white matter/subplate)","InsCi",242,25,60,1,10,112755220,3,1,"","","11866"
112764652,"","white matter of InsCx","InsCwm",242,25,60,0,11,112755220,3,0,"","","11867"
112764654,"","superficial stratum of InsCx (cortical plate/marginal zone)","InsCs",242,25,60,2,10,112755220,3,2,"","","11868"
